,symbol,interval,open,high,low,close,volume,macd,macdsignal,ema200,GT_ema200,signal_over_under,cross,trade_status,take_profit,stop_loss,win,loss
2021-01-31 15:00:00,BTCUSD,30,33691.5,33883.5,33637.0,33830.0,29601709,-113.63515548223222,-76.14377597911785,33669.71458770879,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-31 15:30:00,BTCUSD,30,33830.0,33830.5,33491.0,33637.0,39169550,-128.75272169521486,-86.66556512233726,33669.38906942313,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-31 16:00:00,BTCUSD,30,33637.0,33863.5,33363.0,33790.0,76113444,-126.92457303934498,-94.7173667057388,33670.58917818509,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-31 16:30:00,BTCUSD,30,33790.0,33811.0,33525.5,33616.5,38017837,-137.88628479854378,-103.3511503242998,33670.050977407125,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-31 17:00:00,BTCUSD,30,33616.5,33791.0,33487.0,33573.5,41736702,-148.3333662645964,-112.34759351235911,33669.09027116427,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-31 17:30:00,BTCUSD,30,33573.5,33631.5,33318.0,33351.0,46099644,-172.5772806181776,-124.39353093352281,33665.925193839255,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-31 18:00:00,BTCUSD,30,33351.0,33653.0,33250.0,33649.5,61499670,-165.79314194228937,-132.67345313527613,33665.76175907469,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-31 18:30:00,BTCUSD,30,33649.5,33788.0,33632.0,33709.0,27464308,-153.842114296589,-136.90718536753872,33666.19199032768,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-31 19:00:00,BTCUSD,30,33709.0,33836.5,33600.0,33699.0,42230524,-143.52330785854429,-138.23040986573983,33666.518438185114,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-31 19:30:00,BTCUSD,30,33699.0,33740.5,33517.0,33614.0,34997089,-140.5838064286363,-138.70108917831914,33665.99586666089,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-31 20:00:00,BTCUSD,30,33614.0,34004.0,33418.0,34003.5,71454625,-105.60745851143292,-132.0823630449419,33669.35411674387,Bear,0,-1.0,,0.0,0.0,0.0,0.0
2021-01-31 20:30:00,BTCUSD,30,34003.5,34261.5,33987.0,34043.5,156228116,-73.80994993229979,-120.42788042241348,33673.07696135338,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-31 21:00:00,BTCUSD,30,34043.5,34112.0,33812.0,33874.5,39436979,-61.537714436599344,-108.64984722525065,33675.08117069314,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-31 21:30:00,BTCUSD,30,33874.5,33888.5,33656.5,33711.0,60774934,-64.26416566433909,-99.77271091306834,33675.43857197978,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-31 22:00:00,BTCUSD,30,33711.0,33761.0,33525.0,33597.0,44557220,-74.76193610585324,-94.77055595162531,33674.6580886765,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-31 22:30:00,BTCUSD,30,33597.0,33710.0,33355.0,33382.0,68279414,-99.28569430240896,-95.67358362178204,33671.74606789365,Bear,1,1.0,,0.0,0.0,0.0,0.0
2021-01-31 23:00:00,BTCUSD,30,33382.0,33495.0,33032.5,33070.5,131705886,-142.2170069144995,-104.98226828032554,33665.76351995441,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-31 23:30:00,BTCUSD,30,33070.5,33071.0,32545.0,32903.0,163598137,-187.59376742922177,-121.50456811010478,33658.173833188695,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-01 00:00:00,BTCUSD,30,32903.0,33080.0,32671.5,32971.0,70063949,-215.5830382891436,-140.32026214591255,33651.3362826097,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-01 00:30:00,BTCUSD,30,32971.0,33098.5,32843.5,32959.5,42223117,-235.9725463612849,-159.45071898898703,33644.452339499156,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-01 01:00:00,BTCUSD,30,32959.5,33125.5,32720.0,32960.5,87084764,-249.1783142655404,-177.39623804429772,33637.64684358374,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-01 01:30:00,BTCUSD,30,32960.5,33040.5,32196.5,32317.0,124596449,-308.018408045049,-203.52067204444796,33624.50607897097,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-01 02:00:00,BTCUSD,30,32317.0,32578.5,32190.0,32572.5,93976880,-330.22624894871115,-228.8617874253006,33614.03835679215,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-01 02:30:00,BTCUSD,30,32572.5,32865.5,32472.0,32487.0,81089248,-350.682805224249,-253.22599098509028,33602.82404478427,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-01 03:00:00,BTCUSD,30,32487.0,32855.0,32453.0,32663.5,43238505,-348.6338643549461,-272.3075656590614,33593.477536875966,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-01 03:30:00,BTCUSD,30,32663.5,32961.0,32663.5,32849.5,44302899,-328.21792647324037,-283.4896378218972,33586.07477531501,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-01 04:00:00,BTCUSD,30,32849.5,32885.0,32533.5,32845.0,52022838,-308.84113267448265,-288.5599367924143,33578.70089695367,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-01 04:30:00,BTCUSD,30,32845.0,32940.0,32830.5,32898.5,29257890,-285.87252063643973,-288.0224535612194,33571.93272882478,Bear,0,-1.0,,0.0,0.0,0.0,0.0
2021-02-01 05:00:00,BTCUSD,30,32898.5,32919.5,32700.0,32799.0,31464527,-272.5566847589216,-284.92929980075985,33564.24185590115,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 05:30:00,BTCUSD,30,32799.0,32799.0,32573.5,32613.0,35144319,-273.8555975641866,-282.7145593534452,33554.7767628076,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 06:00:00,BTCUSD,30,32613.0,32926.5,32612.5,32926.0,22912959,-246.78374181259278,-275.52839584527476,33548.52027760554,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 06:30:00,BTCUSD,30,32926.0,33126.0,32923.5,33008.0,58974864,-216.21993754211144,-263.6667041846421,33543.141966385585,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 07:00:00,BTCUSD,30,33008.0,33250.0,32987.0,33166.5,60280080,-177.1660175291472,-246.3665668535431,33539.394285128015,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 07:30:00,BTCUSD,30,33166.5,33277.5,33079.0,33136.5,33058753,-146.94239338760235,-226.48173216035497,33535.38538676853,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 08:00:00,BTCUSD,30,33136.5,33136.5,32327.0,32451.5,152025255,-176.2322332381009,-216.43183237590415,33524.600457546956,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 08:30:00,BTCUSD,30,32451.5,32666.0,32385.5,32584.5,37640841,-186.5620823148347,-210.45788236369026,33515.24622413853,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 09:00:00,BTCUSD,30,32584.5,33021.5,32527.0,32971.0,67806712,-161.69729646539054,-200.70576518403033,33509.83083882372,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 09:30:00,BTCUSD,30,32971.0,33600.0,32875.5,33442.5,131222835,-102.76109904527402,-181.11683195627907,33509.16088022846,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 10:00:00,BTCUSD,30,33442.5,33885.5,33263.0,33630.5,119478475,-40.417797943533515,-152.97702515372995,33510.36823465405,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 10:30:00,BTCUSD,30,33630.5,33780.0,33553.0,33705.0,45308765,14.83029036060907,-119.41556205086215,33512.30486913511,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 11:00:00,BTCUSD,30,33705.0,33773.5,33520.0,33600.5,29991315,49.61064113609609,-85.6103214134705,33513.1824326263,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 11:30:00,BTCUSD,30,33600.5,33788.5,33576.0,33632.5,33379464,78.84754683044594,-52.718747764687215,33514.36967210266,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 20:00:00,BTCUSD,30,34240.0,34500.0,34071.0,34099.5,55285597,138.10896813706495,-14.553204584336783,33520.19186442004,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 20:30:00,BTCUSD,30,34099.5,34146.5,33653.5,33814.0,101741017,160.1900364754474,20.39544362762006,33523.115328455664,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 21:00:00,BTCUSD,30,33814.0,34060.0,33776.0,33868.0,41422846,179.97218361833802,52.310791625763656,33526.54701672974,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 21:30:00,BTCUSD,30,33868.0,34008.0,33703.5,33768.0,51738005,185.44284381725447,78.93720206406182,33528.94953397621,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 22:00:00,BTCUSD,30,33768.0,33908.0,33440.0,33768.5,82395975,187.65555088116525,100.6808718274825,33531.33312070281,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 22:30:00,BTCUSD,30,33768.5,33895.0,33565.0,33567.5,39074875,171.21644045111316,114.78798555220864,33531.69299014855,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 23:00:00,BTCUSD,30,33567.5,33626.5,33377.0,33557.5,77019034,155.58789022299607,122.94796648636613,33531.94977631622,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-01 23:30:00,BTCUSD,30,33557.5,33636.0,33174.0,33180.0,64346156,111.45625810440833,120.64962480997457,33528.44778849218,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-02-02 00:00:00,BTCUSD,30,33180.0,33438.0,33162.0,33410.5,48839485,93.9975006541863,115.31919997881691,33527.27417865644,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 00:30:00,BTCUSD,30,33410.5,33615.0,33280.0,33459.0,40615565,83.1167362626511,108.87870723558375,33526.594833595176,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 01:00:00,BTCUSD,30,33459.0,33595.5,33411.0,33574.5,28090098,82.85839679620403,103.6746451477078,33527.07150191761,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 01:30:00,BTCUSD,30,33574.5,34087.5,33574.5,34010.5,62568433,116.49236562681472,106.23818924352919,33531.88173572938,Bull,0,-1.0,,0.0,0.0,0.0,0.0
2021-02-02 02:00:00,BTCUSD,30,34010.5,34036.5,33815.0,33880.0,37000466,131.1059609712829,111.21174358907993,33535.34559905546,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 02:30:00,BTCUSD,30,33880.0,33977.5,33691.0,33747.5,36686067,130.49147343807272,115.06768955887848,33537.45658811958,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 03:00:00,BTCUSD,30,33747.5,34004.0,33738.0,33911.5,48651555,141.6055761007956,120.3752668672619,33541.17841311342,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 03:30:00,BTCUSD,30,33911.5,34107.0,33855.0,33867.5,56557267,145.18949612314464,125.33811271843845,33544.425394077465,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 04:00:00,BTCUSD,30,33867.5,34068.0,33867.5,33904.0,38113869,149.25451042984787,130.12139226072034,33548.00325085282,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 04:30:00,BTCUSD,30,33904.0,33920.0,33764.0,33865.5,39950484,147.66721952564694,133.63055771370566,33551.16242248612,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 05:00:00,BTCUSD,30,33865.5,33868.5,33710.0,33845.0,36208352,143.10547058902011,135.52554028876855,33554.08617947631,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 05:30:00,BTCUSD,30,33845.0,33848.5,33629.0,33689.5,38231326,125.49606078864599,133.51964438874404,33555.433580675555,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-02-02 06:00:00,BTCUSD,30,33689.5,33802.0,33523.5,33735.5,39448425,113.9388757793713,129.6034906668695,33557.22528634047,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 06:30:00,BTCUSD,30,33735.5,33736.0,33560.0,33582.0,18657450,91.340638227608,121.9509201790172,33557.47180090425,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 07:00:00,BTCUSD,30,33582.0,33792.0,33518.0,33700.5,31996770,82.04753885540413,113.97024391429458,33558.89496706441,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 07:30:00,BTCUSD,30,33700.5,33700.5,33461.5,33532.5,43989331,60.42989645432681,103.26217442230103,33558.632330576205,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 08:00:00,BTCUSD,30,33532.5,34179.5,33444.0,34022.0,92847433,81.8527703970176,98.98029361724434,33563.24295415256,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 08:30:00,BTCUSD,30,34022.0,34065.5,33782.0,33804.5,40272894,80.35385088890325,95.25500507157612,33565.64352177294,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 09:00:00,BTCUSD,30,33804.5,33804.5,33619.0,33649.5,35471520,65.89909798780718,89.38382365482234,33566.477914591116,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 09:30:00,BTCUSD,30,33649.5,33844.0,33562.5,33813.5,52655928,66.90578334463498,84.88821559278486,33568.935845789216,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 10:00:00,BTCUSD,30,33813.5,33889.0,33681.0,33707.0,34884508,58.43631137810735,79.59783474984935,33570.30961846793,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 10:30:00,BTCUSD,30,33707.0,33933.5,33656.0,33695.0,39823318,50.17747936583328,73.71376367304615,33571.55031878168,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 11:00:00,BTCUSD,30,33695.0,33715.0,33548.0,33696.5,35673976,43.2547194774088,67.62195483391868,33572.79359919181,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 11:30:00,BTCUSD,30,33696.5,33728.5,33570.0,33587.0,20729621,28.602930738867144,59.81815001490837,33572.93495641379,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 12:00:00,BTCUSD,30,33587.0,33941.5,33553.0,33921.0,40095162,43.44152439683239,56.54282489129317,33576.39829018081,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 12:30:00,BTCUSD,30,33921.0,34005.0,33881.0,33935.0,37465330,55.68895219840488,56.37205035271551,33579.96646639792,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 13:00:00,BTCUSD,30,33935.0,33987.5,33824.0,33881.5,29805106,60.382077089117956,57.174055699996,33582.9668000656,Bull,0,-1.0,,0.0,0.0,0.0,0.0
2021-02-02 13:30:00,BTCUSD,30,33881.5,34135.0,33859.0,34025.0,45388251,74.81820539848559,60.70288563969392,33587.36514036346,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 14:00:00,BTCUSD,30,34025.0,34100.5,33985.5,34037.0,17593039,86.23319817193988,65.80894814614311,33591.83911906631,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 14:30:00,BTCUSD,30,34037.0,34380.0,33984.0,34362.5,77483936,120.15966603522247,76.67909172395898,33599.50738653829,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 15:00:00,BTCUSD,30,34362.5,34440.0,34214.0,34227.0,56884873,134.5617742923787,88.25562823764292,33605.751094134925,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 15:30:00,BTCUSD,30,34227.0,34421.0,34218.0,34285.5,39615576,148.9786764962264,100.40023788935962,33612.51476484005,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 16:00:00,BTCUSD,30,34285.5,34525.0,34281.0,34318.5,82267623,161.20868618304667,112.56192754809703,33619.53949354811,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 16:30:00,BTCUSD,30,34318.5,34760.0,34183.0,34754.0,67799807,203.69420732020808,130.78838350251925,33630.827657791415,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 17:00:00,BTCUSD,30,34754.0,35720.5,34753.5,35299.0,342552880,278.13506624737784,160.25772005149096,33647.426387564636,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 17:30:00,BTCUSD,30,35299.0,35527.5,35232.0,35396.0,83588418,341.02593787125807,196.41136361544437,33664.825129976925,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 18:00:00,BTCUSD,30,35396.0,35475.0,35067.0,35318.0,75714674,380.1908550937151,233.1672619110985,33681.27463117118,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 18:30:00,BTCUSD,30,35318.0,35428.0,35134.5,35251.5,42704428,401.2381166771884,266.78143286431646,33696.89876419435,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 19:00:00,BTCUSD,30,35251.5,35350.0,34947.0,34960.5,70304492,389.94194707248244,291.41353570594964,33709.47191081929,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 19:30:00,BTCUSD,30,34960.5,35109.0,34742.5,34790.0,144356293,363.0467492673997,305.7401784182397,33720.22343409472,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 20:00:00,BTCUSD,30,34790.0,35073.5,34636.0,34976.0,264138151,352.6753350409999,315.1272097427917,33732.718723307706,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 20:30:00,BTCUSD,30,34976.0,35000.0,34804.0,34855.0,43908440,330.8780693645749,318.27738166714835,33743.88570118524,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 21:00:00,BTCUSD,30,34855.0,35257.0,34853.5,35051.0,77466777,325.665076947269,319.75492072317246,33756.891813611255,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-02 21:30:00,BTCUSD,30,35051.0,35051.0,34806.5,34908.5,55286953,306.50201933316566,317.1043404451711,33768.35060153552,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-02-02 22:00:00,BTCUSD,30,34908.5,34974.0,34554.5,34650.0,74672286,267.374244628867,307.1583212819103,33777.123232366015,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 22:30:00,BTCUSD,30,34650.0,34900.0,34440.0,34848.5,77212473,249.50633858271613,295.62792474207146,33787.783697715604,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 23:00:00,BTCUSD,30,34848.5,35240.0,34672.5,34829.5,91925545,231.14822030060168,282.7319838537775,33798.14903405674,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-02 23:30:00,BTCUSD,30,34829.5,34829.5,34587.5,34741.0,89399418,207.07108238383807,267.5998035597896,33807.53063570792,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 00:00:00,BTCUSD,30,34741.0,34920.0,34623.0,34897.5,93540439,198.3317739603517,253.74619763990205,33818.37610201928,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 00:30:00,BTCUSD,30,34897.5,35234.0,34897.5,35028.5,86668730,199.6746887401241,242.93189585994645,33830.41713583004,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 01:00:00,BTCUSD,30,35028.5,35083.0,34839.0,34943.5,33602451,191.6707081403365,232.67965831602447,33841.492587214816,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 01:30:00,BTCUSD,30,34943.5,34974.0,34806.0,34924.5,23849394,181.6998320790808,222.48369306863574,33852.26878037686,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 02:00:00,BTCUSD,30,34924.5,35001.5,34808.5,34891.0,41194453,169.14487411564915,211.81592927803842,33862.60441440296,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 02:30:00,BTCUSD,30,34891.0,35358.0,34887.0,35308.0,55673905,190.64574894070392,207.58189321057154,33876.98646003079,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 03:00:00,BTCUSD,30,35308.0,35585.0,35236.0,35466.5,106773261,217.96243720602797,209.65800200966282,33892.802515154865,Bull,0,-1.0,,0.0,0.0,0.0,0.0
2021-02-03 03:30:00,BTCUSD,30,35466.5,35866.5,35426.0,35809.0,77114159,264.20243585029675,220.56688877778961,33911.86915679512,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 04:00:00,BTCUSD,30,35809.0,36020.0,35645.5,35675.5,137668175,286.7699283966649,233.80749670156467,33929.41772239914,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 04:30:00,BTCUSD,30,35675.5,35873.5,35605.0,35852.0,51300484,315.2627510082384,250.09854756289943,33948.54789431557,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 05:00:00,BTCUSD,30,35852.0,35933.5,35637.0,35703.5,46081217,322.14729577789694,264.50829720589894,33966.01010432238,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 05:30:00,BTCUSD,30,35703.5,35946.5,35703.0,35704.5,45346957,323.9497477110708,276.3965873069333,33983.30851124454,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 06:00:00,BTCUSD,30,35704.5,35850.5,35651.5,35834.0,43005399,332.0006744654311,287.5174047386329,34001.723351928675,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 06:30:00,BTCUSD,30,35834.0,35834.0,35566.0,35624.0,52972347,317.77276039017306,293.56847586894094,34017.86540812839,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 07:00:00,BTCUSD,30,35624.0,35739.5,35513.0,35672.5,39392165,306.87313813303626,296.22940832176,34034.32943391816,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 07:30:00,BTCUSD,30,35672.5,35710.0,35524.5,35524.5,33171983,283.03015045997745,293.58955674940347,34049.15700173987,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-02-03 08:00:00,BTCUSD,30,35524.5,36283.0,35433.0,36282.0,125459519,321.55168261971266,299.1819819234653,34071.37434500614,Bull,0,-1.0,,0.0,0.0,0.0,0.0
2021-02-03 08:30:00,BTCUSD,30,36282.0,36290.0,36127.5,36186.5,59049387,340.4497299514769,307.4355315290676,34092.420371423985,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 09:00:00,BTCUSD,30,36186.5,36382.0,36036.0,36050.5,66647454,340.5271205395984,314.05384933117375,34111.9037508128,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 09:30:00,BTCUSD,30,36050.5,36061.0,35925.5,35952.0,40543065,328.84955338738655,317.0129901424163,34130.2131662276,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 10:00:00,BTCUSD,30,35952.0,36045.0,35893.0,35980.0,25289054,318.1865072893561,317.24769357180423,34148.61900536961,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 10:30:00,BTCUSD,30,35980.0,36158.0,35910.0,35960.0,27881936,304.61077023489634,314.72030890442267,34166.64269685847,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-02-03 11:00:00,BTCUSD,30,35960.0,36226.0,35950.0,36207.5,34197081,310.24675094453414,313.825597312445,34186.949734700676,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 11:30:00,BTCUSD,30,36207.5,36550.0,36105.0,36479.5,91845663,332.8248355353426,317.6254449570245,34209.76118012654,Bull,0,-1.0,,0.0,0.0,0.0,0.0
2021-02-03 12:00:00,BTCUSD,30,36479.5,36895.5,36479.5,36763.5,139344937,369.3766130861404,327.9756785828477,34235.171516642695,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 12:30:00,BTCUSD,30,36763.5,36900.0,36551.0,36688.5,102231576,387.8217195651305,339.9448867793043,34259.58274533282,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 13:00:00,BTCUSD,30,36688.5,36750.0,36519.0,36560.5,42399007,387.64256686843873,349.4844227971312,34282.47744438423,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 13:30:00,BTCUSD,30,36560.5,36605.0,36481.5,36568.5,30244738,383.7228025976001,356.33209875722497,34305.22393747493,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 14:00:00,BTCUSD,30,36568.5,36770.5,36543.0,36677.5,65944498,384.9740094783119,362.06048090144236,34328.82867441548,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 14:30:00,BTCUSD,30,36677.5,36855.0,36523.0,36615.0,51518089,376.58137658452324,364.9646600380585,34351.57664780438,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-02-03 15:00:00,BTCUSD,30,36615.0,36676.0,36494.0,36596.5,38933658,364.2386428177779,364.8194565940024,34373.914193597375,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-02-03 15:30:00,BTCUSD,30,36596.5,36596.5,36338.0,36376.0,90711429,332.8277984954839,358.4211249742987,34393.83544540238,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 16:00:00,BTCUSD,30,36376.0,36376.5,35995.0,36100.5,150874212,282.4480452686621,343.2265090331714,34410.81718226405,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 16:30:00,BTCUSD,30,36100.5,36199.0,35738.0,36131.5,123732031,242.23088196822937,323.027383620183,34427.93840433108,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 17:00:00,BTCUSD,30,36131.5,36139.0,35650.0,35914.5,93273979,190.6507012403381,296.55204714421404,34442.73006199943,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 17:30:00,BTCUSD,30,35914.5,36100.0,35841.0,35969.0,73019452,152.41379951631825,267.7243976186349,34457.91682755167,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 18:00:00,BTCUSD,30,35969.0,36000.0,35773.0,35997.0,48227066,122.95282181782386,238.7700824584727,34473.23108797404,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 18:30:00,BTCUSD,30,35997.0,36132.0,35926.0,36088.5,49410128,105.76883277406887,212.16983252159193,34489.30341545689,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 19:00:00,BTCUSD,30,36088.5,36224.0,36057.0,36155.5,41084827,96.4449800158618,189.0248620204459,34505.882485949856,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 19:30:00,BTCUSD,30,36155.5,36330.0,35962.0,36050.0,57714663,79.62492466381082,167.1448745491189,34521.24683932349,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 20:00:00,BTCUSD,30,36050.0,36426.5,35910.0,36264.5,94898038,82.65052318100061,150.24600427549524,34538.59264191728,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 20:30:00,BTCUSD,30,36264.5,36355.0,36114.5,36293.0,54718614,86.3526243191809,137.46732828423237,34556.049431549945,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 21:00:00,BTCUSD,30,36293.0,36814.5,36053.0,36728.0,119756613,122.9699101189617,134.56784465117823,34577.66087999223,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-02-03 21:30:00,BTCUSD,30,36728.0,36788.5,36578.5,36626.5,55524842,142.16043420575443,136.08636256209348,34598.047338897784,Bull,0,-1.0,,0.0,0.0,0.0,0.0
