,symbol,interval,open_time,open,high,low,close,volume,turnover
2021-01-07 20:00:00,BTCUSD,30,1610020800,37990,38266.5,37609,38037.5,258959208,6815.591241170118
2021-01-07 20:30:00,BTCUSD,30,1610022600,38037.5,38198,37807,38065,164377342,4327.867126029903
2021-01-07 21:00:00,BTCUSD,30,1610024400,38065,38534,37979,38450,241350413,6295.728727699943
2021-01-07 21:30:00,BTCUSD,30,1610026200,38450,38450.5,38117,38271.5,121402971,3172.226828159969
2021-01-07 22:00:00,BTCUSD,30,1610028000,38271.5,38747.5,38199,38593.5,192068520,4980.496394039985
2021-01-07 22:30:00,BTCUSD,30,1610029800,38593.5,38705,38216.5,38529,175306656,4563.378739270003
2021-01-07 23:00:00,BTCUSD,30,1610031600,38529,38577.5,38168,38386,107793658,2811.292222460025
2021-01-07 23:30:00,BTCUSD,30,1610033400,38386,39125.5,38351.5,39125,248492470,6395.0606813000595
2021-01-08 00:00:00,BTCUSD,30,1610035200,39125,39723,39125,39289,609636445,15495.258279579806
2021-01-08 00:30:00,BTCUSD,30,1610037000,39289,39518.5,39077,39226,199978539,5092.277992639985
2021-01-08 01:00:00,BTCUSD,30,1610038800,39226,39861.5,39225.5,39800,262950196,6639.71774570992
2021-01-08 01:30:00,BTCUSD,30,1610040600,39800,39890.5,39515,39850,229499837,5780.169193410051
2021-01-08 02:00:00,BTCUSD,30,1610042400,39850,40544,38452,39221.5,1038331291,26228.158107800282
2021-01-08 02:30:00,BTCUSD,30,1610044200,39221.5,39471,36555,38979,1337938519,35190.47465252014
2021-01-08 03:00:00,BTCUSD,30,1610046000,38979,39074.5,37627,38792,562635021,14676.623716810216
2021-01-08 03:30:00,BTCUSD,30,1610047800,38792,39298.5,38554,39123,246654323,6319.130685220073
2021-01-08 04:00:00,BTCUSD,30,1610049600,39123,39232.5,38400.5,38401,301098428,7760.693585710056
2021-01-08 04:30:00,BTCUSD,30,1610051400,38401,39188.5,38400,39148.5,158998504,4090.111942730057
2021-01-08 05:00:00,BTCUSD,30,1610053200,39148.5,39597,39148.5,39540,164434327,4170.826230930043
2021-01-08 05:30:00,BTCUSD,30,1610055000,39540,39971.5,39422,39787.5,239143206,6023.163024290023
2021-01-08 06:00:00,BTCUSD,30,1610056800,39787.5,39800.5,39176,39755,214269643,5420.752996660005
2021-01-08 06:30:00,BTCUSD,30,1610058600,39755,40037.5,39526,39719,331999331,8340.069025529961
2021-01-08 07:00:00,BTCUSD,30,1610060400,39719,39720,38600.5,38939,319888223,8188.900949210023
2021-01-08 07:30:00,BTCUSD,30,1610062200,38939,39547,38906.5,39500,149846303,3817.8255612400067
2021-01-08 08:00:00,BTCUSD,30,1610064000,39500,39788,39326,39535.5,125321941,3167.8157955499973
2021-01-08 08:30:00,BTCUSD,30,1610065800,39535.5,39595.5,38866,38869,124584679,3174.3234738300184
2021-01-08 09:00:00,BTCUSD,30,1610067600,38869,39086,38473,38593.5,201702939,5202.547491779991
2021-01-08 09:30:00,BTCUSD,30,1610069400,38593.5,38768.5,37854.5,38736,280628197,7324.284042860016
2021-01-08 10:00:00,BTCUSD,30,1610071200,38736,38746.5,37156.5,37872.5,363534142,9613.280289190043
2021-01-08 10:30:00,BTCUSD,30,1610073000,37872.5,37877,36500,37225.5,554004762,14904.030774090006
2021-01-08 11:00:00,BTCUSD,30,1610074800,37225.5,38434,37104.5,38268.5,284436738,7498.420881919978
2021-01-08 11:30:00,BTCUSD,30,1610076600,38268.5,38492,38008,38385.5,110456085,2887.268418580009
2021-01-08 12:00:00,BTCUSD,30,1610078400,38385.5,38790,38202,38749,122672950,3180.60968062002
2021-01-08 12:30:00,BTCUSD,30,1610080200,38749,38948.5,38465.5,38725,95309974,2461.355982330016
2021-01-08 13:00:00,BTCUSD,30,1610082000,38725,38725,38274,38402,108887116,2828.3793336099957
2021-01-08 13:30:00,BTCUSD,30,1610083800,38402,38658,37922.5,38009.5,157938888,4129.507378119996
2021-01-08 14:00:00,BTCUSD,30,1610085600,38009.5,38619,37590,38618.5,219083018,5757.521936110095
2021-01-08 14:30:00,BTCUSD,30,1610087400,38618.5,38722,38377,38562,125005652,3241.6774180800344
2021-01-08 15:00:00,BTCUSD,30,1610089200,38562,39020,38406,39007,139707868,3618.071561210011
2021-01-08 15:30:00,BTCUSD,30,1610091000,39007,39174.5,38755,38950.5,189865832,4869.348134660049
2021-01-08 16:00:00,BTCUSD,30,1610092800,38950.5,39010.5,38558.5,38823.5,161136112,4158.325163280013
2021-01-08 16:30:00,BTCUSD,30,1610094600,38823.5,38823.5,38415.5,38649,118795918,3080.9556818200126
2021-01-08 17:00:00,BTCUSD,30,1610096400,38649,38868.5,38258,38836,122245704,3170.026414639993
2021-01-08 17:30:00,BTCUSD,30,1610098200,38836,39455.5,38706,39455,119021687,3041.5956056299483
2021-01-08 18:00:00,BTCUSD,30,1610100000,39455,40109.5,39328.5,40087.5,252515151,6351.374587810004
2021-01-08 18:30:00,BTCUSD,30,1610101800,40087.5,41252.5,39817.5,40899,531775852,13062.096849679872
2021-01-08 19:00:00,BTCUSD,30,1610103600,40899,41686,40619.5,41359.5,356045188,8619.260195160146
2021-01-08 19:30:00,BTCUSD,30,1610105400,41359.5,41473,40694,41449,262606296,6386.8588147201135
2021-01-08 20:00:00,BTCUSD,30,1610107200,41449,41888,41117,41700,232167264,5579.414556260064
2021-01-08 20:30:00,BTCUSD,30,1610109000,41700,41715,40984,41432.5,169570425,4096.623435510045
2021-01-08 21:00:00,BTCUSD,30,1610110800,41432.5,41478,40844,41450.5,152196845,3695.801089410006
2021-01-08 21:30:00,BTCUSD,30,1610112600,41450.5,41770.5,41253,41417,125223079,3016.8058952300044
2021-01-08 22:00:00,BTCUSD,30,1610114400,41417,41660,41098,41320,95479722,2310.801329129989
2021-01-08 22:30:00,BTCUSD,30,1610116200,41320,41580,41203,41573,88894771,2145.629445900006
2021-01-08 23:00:00,BTCUSD,30,1610118000,41573,42097,40206,40573.5,650532905,15797.550096470044
2021-01-08 23:30:00,BTCUSD,30,1610119800,40573.5,41093.5,39800,40922,601340896,14840.967138230013
2021-01-09 00:00:00,BTCUSD,30,1610121600,40922,41253.5,40431.5,41249.5,303816481,7423.255800070009
2021-01-09 00:30:00,BTCUSD,30,1610123400,41249.5,41729.5,41169.5,41425.5,192889880,4646.754687500039
2021-01-09 01:00:00,BTCUSD,30,1610125200,41425.5,41650,41101,41338.5,146235131,3531.801674320035
2021-01-09 01:30:00,BTCUSD,30,1610127000,41338.5,41458,40923.5,41073,138391302,3364.8796180299814
2021-01-09 02:00:00,BTCUSD,30,1610128800,41073,41193.5,40193,40275,208455988,5134.423448730092
2021-01-09 02:30:00,BTCUSD,30,1610130600,40275,40886,39828.5,39979.5,243849703,6043.079384919943
2021-01-09 03:00:00,BTCUSD,30,1610132400,39979.5,40681,39971,40291,169511949,4201.244283739969
2021-01-09 03:30:00,BTCUSD,30,1610134200,40291,40810,40290.5,40443.5,157522517,3885.6828856599373
2021-01-09 04:00:00,BTCUSD,30,1610136000,40443.5,40550,39402,39692.5,524588013,13134.669255879886
2021-01-09 04:30:00,BTCUSD,30,1610137800,39692.5,39838,38919,39058,458103214,11643.752874389906
2021-01-09 05:00:00,BTCUSD,30,1610139600,39058,39888,38666,39697.5,294852396,7500.886333139949
2021-01-09 05:30:00,BTCUSD,30,1610141400,39697.5,40125,39510,40125,168101951,4217.379315690056
2021-01-09 06:00:00,BTCUSD,30,1610143200,40125,40225.5,39775,40129.5,116923817,2920.179753990013
2021-01-09 06:30:00,BTCUSD,30,1610145000,40129.5,40784.5,40129.5,40671.5,225033759,5547.327933129948
2021-01-09 07:00:00,BTCUSD,30,1610146800,40671.5,40889,40489.5,40787.5,145869096,3579.4770546699992
2021-01-09 07:30:00,BTCUSD,30,1610148600,40787.5,40949,40597.5,40614.5,115643971,2838.304672809984
2021-01-09 08:00:00,BTCUSD,30,1610150400,40614.5,41013,40614.5,40811,145638622,3563.1165174699645
2021-01-09 08:30:00,BTCUSD,30,1610152200,40811,40817,40015,40307,203984969,5046.745632879988
2021-01-09 09:00:00,BTCUSD,30,1610154000,40307,40313.5,39828,40207.5,222497764,5549.837201009999
2021-01-09 09:30:00,BTCUSD,30,1610155800,40207.5,40299,39852,40256,88108722,2201.012947070003
2021-01-09 10:00:00,BTCUSD,30,1610157600,40256,40636,40213.5,40285,151385763,3747.656770769988
2021-01-09 10:30:00,BTCUSD,30,1610159400,40285,40285,39480.5,39983,171973695,4318.633887129985
2021-01-09 11:00:00,BTCUSD,30,1610161200,39983,40247,39699,40188.5,110043380,2752.3014335399625
2021-01-09 11:30:00,BTCUSD,30,1610163000,40188.5,40332,40001,40191,96944439,2412.4738924899766
2021-01-09 12:00:00,BTCUSD,30,1610164800,40191,40261,39790,40179.5,57498112,1436.8818947700127
2021-01-09 12:30:00,BTCUSD,30,1610166600,40179.5,40476,40122,40237,74346744,1841.875855620008
2021-01-09 13:00:00,BTCUSD,30,1610168400,40237,40237,39674,39726,95175314,2384.825304339967
2021-01-09 13:30:00,BTCUSD,30,1610170200,39726,39822,39150,39283.5,128869051,3260.555805559984
2021-01-09 14:00:00,BTCUSD,30,1610172000,39283.5,39633,38855,39166.5,167402328,4272.225534569988
2021-01-09 14:30:00,BTCUSD,30,1610173800,39166.5,39468,38900,38948,151091374,3852.003112899989
2021-01-09 15:00:00,BTCUSD,30,1610175600,38948,39440.5,38700,39377.5,145717294,3730.389712259956
2021-01-09 15:30:00,BTCUSD,30,1610177400,39377.5,39646.5,39337.5,39599.5,75765932,1918.33940034001
2021-01-09 16:00:00,BTCUSD,30,1610179200,39599.5,39748.5,39259.5,39530,83626025,2114.439442410004
2021-01-09 16:30:00,BTCUSD,30,1610181000,39530,40290,39529.5,40200.5,110430462,2758.7567283400053
2021-01-09 17:00:00,BTCUSD,30,1610182800,40200.5,40846.5,40200,40602.5,164832400,4059.7610809800008
2021-01-09 17:30:00,BTCUSD,30,1610184600,40602.5,40690.5,40310,40404,72554597,1792.9649177800156
2021-01-09 18:00:00,BTCUSD,30,1610186400,40404,40700.5,40154.5,40700,83670568,2070.314804380004
2021-01-09 18:30:00,BTCUSD,30,1610188200,40700,40842,40379,40464.5,91173397,2244.09398817998
2021-01-09 19:00:00,BTCUSD,30,1610190000,40464.5,41312,40341.5,41139.5,184406351,4515.994475140081
2021-01-09 19:30:00,BTCUSD,30,1610191800,41139.5,41333.5,40437,40631,242186524,5923.704387680063
2021-01-09 20:00:00,BTCUSD,30,1610193600,40631,40983.5,40605,40776,109534571,2686.460366059997
2021-01-09 20:30:00,BTCUSD,30,1610195400,40776,40986,40500,40985.5,81760709,2007.8932573299949
2021-01-09 21:00:00,BTCUSD,30,1610197200,40985.5,41178.5,40767.5,40999.5,134385177,3277.5471801699687
2021-01-09 21:30:00,BTCUSD,30,1610199000,40999.5,41376,40950,41204,137107392,3328.936859530056
2021-01-09 22:00:00,BTCUSD,30,1610200800,41204,41533,41182,41237.5,120856820,2921.8553646899627
2021-01-09 22:30:00,BTCUSD,30,1610202600,41237.5,41314.5,40802,40919.5,235041432,5728.831610209987
2021-01-09 23:00:00,BTCUSD,30,1610204400,40919.5,41052,40277,40637,287121325,7069.910716979955
2021-01-09 23:30:00,BTCUSD,30,1610206200,40637,40800,40528,40660.5,118294563,2906.920908650004
2021-01-10 08:00:00,BTCUSD,30,1610236800,40300,40724.5,40300,40698.5,69243839,1706.9643317900066
2021-01-10 08:30:00,BTCUSD,30,1610238600,40698.5,40897.5,40614.5,40758,68853704,1688.164634989991
2021-01-10 09:00:00,BTCUSD,30,1610240400,40758,41437,40618,41379.5,186594850,4541.079875380053
2021-01-10 09:30:00,BTCUSD,30,1610242200,41379.5,41550,41265,41352,115380980,2786.2049422800023
2021-01-10 10:00:00,BTCUSD,30,1610244000,41352,41355,41073.5,41081,61112667,1482.7952229100017
2021-01-10 10:30:00,BTCUSD,30,1610245800,41081,41349,41081,41188.5,26362188,639.3542648200034
2021-01-10 11:00:00,BTCUSD,30,1610247600,41188.5,41236,40494.5,40653.5,174140562,4260.362733610011
2021-01-10 11:30:00,BTCUSD,30,1610249400,40653.5,40847.5,40423.5,40551.5,65495458,1610.3790879899952
2021-01-10 12:00:00,BTCUSD,30,1610251200,40551.5,40795.5,40440,40570,45649519,1122.8906451200098
2021-01-10 12:30:00,BTCUSD,30,1610253000,40570,40621.5,40224,40517.5,110346372,2729.2919097400018
2021-01-10 13:00:00,BTCUSD,30,1610254800,40517.5,40828.5,40431.5,40760,61120381,1502.7271674999763
2021-01-10 13:30:00,BTCUSD,30,1610256600,40760,40766,40559.5,40624.5,32809714,806.8023339999974
2021-01-10 14:00:00,BTCUSD,30,1610258400,40624.5,40892,40576.5,40849.5,37144200,909.995628409994
2021-01-10 14:30:00,BTCUSD,30,1610260200,40849.5,41225,40777.5,41062.5,76351104,1859.4142145199953
2021-01-10 15:00:00,BTCUSD,30,1610262000,41062.5,41222,40917.5,41057,49699848,1209.993956600014
2021-01-10 15:30:00,BTCUSD,30,1610263800,41057,41131,40828,41131,54811931,1337.8065603600194
2021-01-10 16:00:00,BTCUSD,30,1610265600,41131,41181,40772,40807,73722565,1800.9401910400068
2021-01-10 16:30:00,BTCUSD,30,1610267400,40807,40997,40722,40965.5,53167683,1300.4932823700049
2021-01-10 17:00:00,BTCUSD,30,1610269200,40965.5,41224,40944,41092,69051470,1679.9771536899934
2021-01-10 17:30:00,BTCUSD,30,1610271000,41092,41171,40893,40928,44381046,1081.8000718700064
2021-01-10 18:00:00,BTCUSD,30,1610272800,40928,41014.5,40480.5,40529.5,117195726,2879.2098180000025
2021-01-10 18:30:00,BTCUSD,30,1610274600,40529.5,40773,40065.5,40543,250896598,6208.876839809954
2021-01-10 19:00:00,BTCUSD,30,1610276400,40543,40556,39112.5,39400,385091221,9666.653855779929
2021-01-10 19:30:00,BTCUSD,30,1610278200,39400,39756,38877,39156.5,342716462,8704.193450050012
2021-01-10 20:00:00,BTCUSD,30,1610280000,39156.5,39699,38479.5,39579,371232976,9484.859592519944
2021-01-10 20:30:00,BTCUSD,30,1610281800,39579,39723,39302.5,39505.5,144702913,3660.493966879968
2021-01-10 21:00:00,BTCUSD,30,1610283600,39505.5,40021,39416,39878,245856218,6167.316026219944
2021-01-10 21:30:00,BTCUSD,30,1610285400,39878,40040,39664.5,39756.5,75801854,1904.3047127200111
2021-01-10 22:00:00,BTCUSD,30,1610287200,39756.5,39794,39410,39742,87019821,2198.7236377399963
2021-01-10 22:30:00,BTCUSD,30,1610289000,39742,39831,39237,39408,82912531,2100.8334157800136
2021-01-10 23:00:00,BTCUSD,30,1610290800,39408,39868,39068,39810,182886610,4634.718554579989
2021-01-10 23:30:00,BTCUSD,30,1610292600,39810,39946,39712,39713,139703212,3510.8342236399812
2021-01-11 00:00:00,BTCUSD,30,1610294400,39713,39802.5,39413.5,39458,75491500,1906.6371342199832
2021-01-11 00:30:00,BTCUSD,30,1610296200,39458,39641.5,39266,39350,138816360,3515.8764108800046
2021-01-11 01:00:00,BTCUSD,30,1610298000,39350,39468.5,37976.5,38228,516357038,13343.234022159928
2021-01-11 01:30:00,BTCUSD,30,1610299800,38228,38800,37127.5,38641,619959768,16328.907390010085
2021-01-11 02:00:00,BTCUSD,30,1610301600,38641,38800,38050,38091.5,259533081,6743.390136639948
2021-01-11 02:30:00,BTCUSD,30,1610303400,38091.5,38409,37770.5,38167.5,278979488,7313.915045370038
2021-01-11 03:00:00,BTCUSD,30,1610305200,38167.5,38590,38049.5,38297,115270331,3002.267579340011
2021-01-11 03:30:00,BTCUSD,30,1610307000,38297,38304.5,37186.5,37436,284315210,7542.720507020026
2021-01-11 04:00:00,BTCUSD,30,1610308800,37436,37744.5,34971,35603,1004553135,27544.068743069685
2021-01-11 04:30:00,BTCUSD,30,1610310600,35603,37824.5,35543,37824.5,974514885,26328.60915476005
2021-01-11 05:00:00,BTCUSD,30,1610312400,37824.5,38365,37555,37603,577339446,15190.219450550027
2021-01-11 05:30:00,BTCUSD,30,1610314200,37603,38192.5,37595.5,38101,165426810,4357.590352599949
2021-01-11 06:00:00,BTCUSD,30,1610316000,38101,38996,37919.5,38801,268750178,6954.291235420053
2021-01-11 06:30:00,BTCUSD,30,1610317800,38801,38924,38425,38491,134755306,3485.434928820007
2021-01-11 07:00:00,BTCUSD,30,1610319600,38491,38768.5,38217,38341,137344989,3571.420121550007
2021-01-11 07:30:00,BTCUSD,30,1610321400,38341,38519,37979.5,38221.5,105452705,2752.7096896600106
2021-01-11 08:00:00,BTCUSD,30,1610323200,38221.5,38298.5,37458,37644.5,199418419,5275.638273609953
2021-01-11 08:30:00,BTCUSD,30,1610325000,37644.5,37975.5,36790,37283.5,224743576,6032.461588789965
2021-01-11 09:00:00,BTCUSD,30,1610326800,37283.5,37862,37078,37778.5,100059574,2664.6018561099995
2021-01-11 09:30:00,BTCUSD,30,1610328600,37778.5,37824,36750,37284.5,158789324,4265.397342279945
2021-01-11 10:00:00,BTCUSD,30,1610330400,37284.5,37450,36155.5,36704,317746022,8683.092632429949
2021-01-11 10:30:00,BTCUSD,30,1610332200,36704,37177,36317.5,36374,169323047,4610.05374138
2021-01-11 11:00:00,BTCUSD,30,1610334000,36374,36704.5,34978,35376,573564614,16091.804056729896
2021-01-11 11:30:00,BTCUSD,30,1610335800,35376,35744,33550,35433,1064227802,30848.251318069848
2021-01-11 12:00:00,BTCUSD,30,1610337600,35433,35977.5,34320,34715,410511898,11641.323214899992
2021-01-11 12:30:00,BTCUSD,30,1610339400,34715,35712.5,34433,35522.5,355194375,10142.684712150056
2021-01-11 13:00:00,BTCUSD,30,1610341200,35522.5,35905,35022.5,35612,243068745,6841.225077970038
2021-01-11 13:30:00,BTCUSD,30,1610343000,35612,35734.5,34467,34877,312014717,8909.364365709986
2021-01-11 14:00:00,BTCUSD,30,1610344800,34877,34877,33572,34299,324920055,9525.792263399997
2021-01-11 14:30:00,BTCUSD,30,1610346600,34299,34624,32594.5,32790,801453037,24112.080647809864
2021-01-11 15:00:00,BTCUSD,30,1610348400,32790,33768.5,32507.5,33731,741810424,22313.134781170054
2021-01-11 15:30:00,BTCUSD,30,1610350200,33731,34802.5,33731,34371,533786042,15511.266857639988
2021-01-11 16:00:00,BTCUSD,30,1610352000,34371,35616,34145,35250,265508549,7562.847523400035
2021-01-11 16:30:00,BTCUSD,30,1610353800,35250,35811,35250,35440,141992239,3994.581117879998
2021-01-11 17:00:00,BTCUSD,30,1610355600,35440,35620,34923.5,35568,139368924,3952.334135429979
2021-01-11 17:30:00,BTCUSD,30,1610357400,35568,35772,35112.5,35769.5,82502870,2329.331860769989
2021-01-11 18:00:00,BTCUSD,30,1610359200,35769.5,36344.5,35530,35700,172422744,4791.35428185998
2021-01-11 18:30:00,BTCUSD,30,1610361000,35700,35830,35246.5,35395,98154083,2764.0110288600004
2021-01-11 19:00:00,BTCUSD,30,1610362800,35395,35476.5,34517,34655.5,177280705,5081.528454940019
2021-01-11 19:30:00,BTCUSD,30,1610364600,34655.5,35150,34050,34173,136520012,3938.6553886399965
2021-01-11 20:00:00,BTCUSD,30,1610366400,34173,34867,33329,34864.5,389521630,11442.904974239864
2021-01-11 20:30:00,BTCUSD,30,1610368200,34864.5,35108.5,33945.5,34247,348489390,10067.604018559981
2021-01-11 21:00:00,BTCUSD,30,1610370000,34247,34426,33100.5,33377.5,337762369,9990.888378910027
2021-01-11 21:30:00,BTCUSD,30,1610371800,33377.5,33761.5,32671.5,32722,383401486,11536.55588813005
2021-01-11 22:00:00,BTCUSD,30,1610373600,32722,33372,30888,33014.5,990681434,30895.355438720075
2021-01-11 22:30:00,BTCUSD,30,1610375400,33014.5,33774,32685,33266.5,301931781,9065.485056990008
2021-01-11 23:00:00,BTCUSD,30,1610377200,33266.5,33645,32604.5,32625,257134082,7765.473038010027
2021-01-11 23:30:00,BTCUSD,30,1610379000,32625,32800,31321,31521.5,652706315,20411.215737699767
2021-01-12 00:00:00,BTCUSD,30,1610380800,31521.5,32218.5,30463,31107.5,758206967,24344.027592700164
2021-01-12 00:30:00,BTCUSD,30,1610382600,31107.5,31907.5,30404,31800,681555414,22063.843081120023
2021-01-12 01:00:00,BTCUSD,30,1610384400,31800,32700,30690.5,32599.5,446246311,14105.153864480033
2021-01-12 01:30:00,BTCUSD,30,1610386200,32599.5,33486,32277,32732.5,500484258,15249.426574570112
2021-01-12 02:00:00,BTCUSD,30,1610388000,32732.5,32986,32375,32956.5,188954362,5775.737893290059
2021-01-12 02:30:00,BTCUSD,30,1610389800,32956.5,33201.5,32388.5,32464,264153904,8042.846286130008
2021-01-12 03:00:00,BTCUSD,30,1610391600,32464,32624,31290,31290,231794751,7281.467701569997
2021-01-12 03:30:00,BTCUSD,30,1610393400,31290,32552,31146,32269,216070458,6742.269716979996
2021-01-12 04:00:00,BTCUSD,30,1610395200,32269,32269,31384,31676.5,211992756,6681.357961290008
2021-01-12 04:30:00,BTCUSD,30,1610397000,31676.5,33475,31500,33448.5,261410924,8029.036412399988
2021-01-12 05:00:00,BTCUSD,30,1610398800,33448.5,34400,33140,34387,266066731,7867.70297755999
2021-01-12 05:30:00,BTCUSD,30,1610400600,34387,34387,33548,33908.5,197769432,5814.363331479964
2021-01-12 06:00:00,BTCUSD,30,1610402400,33908.5,34848.5,33604,34601,156254159,4550.195322729985
2021-01-12 06:30:00,BTCUSD,30,1610404200,34601,34695.5,33975,34312,163675945,4769.605456479943
2021-01-12 07:00:00,BTCUSD,30,1610406000,34312,35210,34312,35063.5,232627889,6670.930799459997
2021-01-12 07:30:00,BTCUSD,30,1610407800,35063.5,35516.5,34790,35324.5,146848994,4169.483358960011
2021-01-12 08:00:00,BTCUSD,30,1610409600,35324.5,35427.5,34303.5,34590,277569687,7957.562883330045
2021-01-12 08:30:00,BTCUSD,30,1610411400,34590,35290,34462,34958.5,189038892,5412.022825989983
2021-01-12 09:00:00,BTCUSD,30,1610413200,34958.5,35490.5,34934.5,34967.5,112227502,3184.15652298
2021-01-12 09:30:00,BTCUSD,30,1610415000,34967.5,35025,33903.5,34268.5,208142119,6067.34399741006
2021-01-12 10:00:00,BTCUSD,30,1610416800,34268.5,34504.5,33732.5,33900.5,128242645,3765.422182990011
2021-01-12 10:30:00,BTCUSD,30,1610418600,33900.5,34606.5,33896,34383,88411820,2573.5786228300035
2021-01-12 11:00:00,BTCUSD,30,1610420400,34383,34961.5,34178.5,34961.5,85535495,2474.254151480024
2021-01-12 11:30:00,BTCUSD,30,1610422200,34961.5,35028,34540.5,35016.5,84560954,2431.111190699998
2021-01-12 12:00:00,BTCUSD,30,1610424000,35016.5,35320.5,34786,34946,152767314,4357.538402029968
2021-01-12 12:30:00,BTCUSD,30,1610425800,34946,35365.5,34550,35324,135565970,3888.4566723100297
2021-01-12 13:00:00,BTCUSD,30,1610427600,35324,35537,35023,35121,76232102,2158.313101069994
2021-01-12 13:30:00,BTCUSD,30,1610429400,35121,35900,35050,35899.5,88358684,2485.0357793599997
2021-01-12 14:00:00,BTCUSD,30,1610431200,35899.5,36334.5,35800,36304,136878967,3796.848104499984
2021-01-12 14:30:00,BTCUSD,30,1610433000,36304,36384.5,35944,36047.5,149075466,4121.669592300022
2021-01-12 15:00:00,BTCUSD,30,1610434800,36047.5,36164.5,35709,35879,115295586,3213.3926671799854
2021-01-12 15:30:00,BTCUSD,30,1610436600,35879,36744.5,35878.5,36463,189883472,5208.704377079936
2021-01-12 16:00:00,BTCUSD,30,1610438400,36463,36533,35849,36175,161766320,4473.630059069981
2021-01-12 16:30:00,BTCUSD,30,1610440200,36175,36368.5,35707.5,35850.5,86373804,2399.3019322900172
2021-01-12 17:00:00,BTCUSD,30,1610442000,35850.5,36100,35555,35906.5,110097132,3073.2330703000403
2021-01-12 17:30:00,BTCUSD,30,1610443800,35906.5,36199.5,35887.5,36050.5,98813411,2737.3866846200003
2021-01-12 18:00:00,BTCUSD,30,1610445600,36050.5,36137.5,34920.5,34932,286400111,8056.963843609971
2021-01-12 18:30:00,BTCUSD,30,1610447400,34932,35360,34817,35144.5,194686942,5545.435276559936
2021-01-12 19:00:00,BTCUSD,30,1610449200,35144.5,35887,35144,35637.5,110782882,3114.8579136499957
2021-01-12 19:30:00,BTCUSD,30,1610451000,35637.5,35767,35225,35423.5,105729159,2986.445776130009
2021-01-12 20:00:00,BTCUSD,30,1610452800,35423.5,35748,35260,35363.5,174339644,4905.658426200013
2021-01-12 20:30:00,BTCUSD,30,1610454600,35363.5,35368.5,34895,35014,125992197,3592.209584329959
2021-01-12 21:00:00,BTCUSD,30,1610456400,35014,35406,34333,34555,238905566,6867.275533489993
2021-01-12 21:30:00,BTCUSD,30,1610458200,34555,34671,33283,33308,340222832,10031.603096629973
2021-01-12 22:00:00,BTCUSD,30,1610460000,33308,34075.5,32825,32912.5,387680033,11565.903000909948
2021-01-12 22:30:00,BTCUSD,30,1610461800,32912.5,33552.5,32560,33427.5,345752100,10450.910105049968
2021-01-12 23:00:00,BTCUSD,30,1610463600,33427.5,34322.5,33427,34132,254542313,7511.918208690049
2021-01-12 23:30:00,BTCUSD,30,1610465400,34132,34185,33710.5,33824,145147047,4277.830064280041
2021-01-13 00:00:00,BTCUSD,30,1610467200,33824,34784.5,33824,34602,193429596,5615.195789280056
2021-01-13 00:30:00,BTCUSD,30,1610469000,34602,35029,34433,35012,123107456,3548.2732325799816
2021-01-13 01:00:00,BTCUSD,30,1610470800,35012,35332,34631,34648,160467186,4592.548875189993
2021-01-13 01:30:00,BTCUSD,30,1610472600,34648,35176.5,34555.5,35037,181749303,5216.161594880008
2021-01-13 02:00:00,BTCUSD,30,1610474400,35037,35619,34872,35380,155981385,4417.807388819955
2021-01-13 02:30:00,BTCUSD,30,1610476200,35380,35405.5,34863,35057.5,100564281,2864.635472790011
2021-01-13 03:00:00,BTCUSD,30,1610478000,35057.5,35064.5,34486,34580,119895718,3455.3921467000073
2021-01-13 03:30:00,BTCUSD,30,1610479800,34580,34824.5,34208.5,34712.5,124472015,3608.0092226099855
2021-01-13 04:00:00,BTCUSD,30,1610481600,34712.5,34712.5,33862.5,34231.5,149953967,4381.916304819973
2021-01-13 04:30:00,BTCUSD,30,1610483400,34231.5,34348,33747.5,34316,168768485,4960.830177569972
2021-01-13 05:00:00,BTCUSD,30,1610485200,34316,34488,34027.5,34122,98343350,2867.2369010399925
2021-01-13 05:30:00,BTCUSD,30,1610487000,34122,34898.5,33817,34765.5,184995307,5385.6736938899885
2021-01-13 06:00:00,BTCUSD,30,1610488800,34765.5,35070.5,34364.5,34399.5,148534252,4272.841620539994
2021-01-13 06:30:00,BTCUSD,30,1610490600,34399.5,34648,33300,33711.5,334323179,9872.038490889927
2021-01-13 07:00:00,BTCUSD,30,1610492400,33711.5,33999.5,33257.5,33438,323956683,9649.439051760006
2021-01-13 07:30:00,BTCUSD,30,1610494200,33438,34110.5,33288.5,34037.5,186960414,5559.8521907000195
2021-01-13 08:00:00,BTCUSD,30,1610496000,34037.5,34037.5,32870,33036.5,246244239,7376.8195422199715
2021-01-13 08:30:00,BTCUSD,30,1610497800,33036.5,33225.5,32330.5,32454,254376172,7757.836275810031
2021-01-13 09:00:00,BTCUSD,30,1610499600,32454,33165,32450,32551.5,231483758,7052.365527279979
2021-01-13 09:30:00,BTCUSD,30,1610501400,32551.5,33220,32505.5,33082,175696243,5344.4646824899755
2021-01-13 10:00:00,BTCUSD,30,1610503200,33082,33530,32663,32735,213363256,6437.460442950009
2021-01-13 10:30:00,BTCUSD,30,1610505000,32735,33134.5,32514.5,33009.5,194433026,5922.632175169977
2021-01-13 11:00:00,BTCUSD,30,1610506800,33009.5,34340,32979,33926,293614765,8681.117336330042
